82	-78.58215358215358	3.4000000000000092	0	196
82	-69.33719433719433	3.4000000000000092	0	195
83	-60.092235092235086	3.4000000000000092	0	194
84	-50.84727584727584	3.4000000000000092	0	193
85	-41.60231660231659	3.4000000000000092	0	192
85	-32.357357357357344	3.4000000000000092	0	191
86	-23.112398112398097	3.4000000000000092	0	190
87	-13.867438867438851	3.4000000000000092	0	189
88	-4.622479622479606	3.4000000000000092	0	188
88	4.62247962247964	3.4000000000000092	0	187
89	13.867438867438885	3.4000000000000092	0	186
90	23.112398112398132	3.4000000000000092	0	185
91	32.35735735735738	3.4000000000000092	0	184
91	41.60231660231663	3.4000000000000092	0	183
92	50.847275847275874	3.4000000000000092	0	182
93	60.09223509223512	3.4000000000000092	0	181
93	69.33719433719436	3.4000000000000092	0	180
94	78.58215358215361	3.4000000000000092	0	179
95	87.82711282711286	3.4000000000000092	1	178
95	97.0720720720721	3.4000000000000092	1	177
96	-97.0720720720721	-3.4000000000000092	1	199
97	-87.82711282711286	-3.4000000000000092	1	200
97	-78.58215358215361	-3.4000000000000092	0	201
98	-69.33719433719436	-3.4000000000000092	0	202
99	-60.09223509223512	-3.4000000000000092	0	203
99	-50.847275847275874	-3.4000000000000092	0	204
100	-41.60231660231663	-3.4000000000000092	0	205
101	-32.35735735735738	-3.4000000000000092	0	206
102	-23.112398112398132	-3.4000000000000092	0	207
102	-13.867438867438885	-3.4000000000000092	0	208
103	-4.62247962247964	-3.4000000000000092	0	209
104	4.622479622479606	-3.4000000000000092	0	210
105	13.867438867438851	-3.4000000000000092	0	211
105	23.112398112398097	-3.4000000000000092	0	212
106	32.357357357357344	-3.4000000000000092	0	213
107	41.60231660231659	-3.4000000000000092	0	214
108	50.84727584727584	-3.4000000000000092	0	215
108	60.092235092235086	-3.4000000000000092	0	216
109	69.33719433719433	-3.4000000000000092	0	217
110	78.58215358215358	-3.4000000000000092	0	218
110	87.82711282711283	-3.4000000000000092	1	219
111	97.07207207207207	-3.4000000000000092	1	220
96	-92.7927927927928	-11.000000000000009	1	241
97	-83.51351351351352	-11.000000000000009	1	240
98	-74.23423423423424	-11.000000000000009	0	239
98	-64.95495495495496	-11.000000000000009	0	238
99	-55.67567567567568	-11.000000000000009	0	237
100	-46.3963963963964	-11.000000000000009	0	236
116	-37.11711711711712	-11.000000000000009	0	235
101	-27.83783783783784	-11.000000000000009	0	234
102	-18.55855855855856	-11.000000000000009	0	233
103	-9.27927927927928	-11.000000000000009	0	232
119	-0.0	-11.000000000000009	0	231
104	9.27927927927928	-11.000000000000009	0	230
105	18.55855855855856	-11.000000000000009	0	229
106	27.83783783783784	-11.000000000000009	0	228
106	37.11711711711712	-11.000000000000009	0	227
107	46.3963963963964	-11.000000000000009	0	226
108	55.67567567567568	-11.000000000000009	0	225
109	64.95495495495496	-11.000000000000009	0	224
109	74.23423423423424	-11.000000000000009	0	223
110	83.51351351351352	-11.000000000000009	1	222
111	92.7927927927928	-11.000000000000009	1	221
112	-88.51351351351354	-18.60000000000001	1	242
113	-79.19630156472265	-18.60000000000001	1	243
113	-69.87908961593175	-18.60000000000001	0	244
114	-60.56187766714085	-18.60000000000001	0	245
115	-51.24466571834995	-18.60000000000001	0	246
116	-41.92745376955905	-18.60000000000001	0	247
116	-32.61024182076815	-18.60000000000001	0	248
117	-23.29302987197726	-18.60000000000001	0	249
118	-13.975817923186366	-18.60000000000001	0	250
119	-4.658605974395471	-18.60000000000001	0	251
119	4.6586059743954245	-18.60000000000001	0	252
120	13.97581792318632	-18.60000000000001	0	253
121	23.293029871977215	-18.60000000000001	0	254
122	32.61024182076811	-18.60000000000001	0	255
122	41.92745376955901	-18.60000000000001	0	256
123	51.24466571834991	-18.60000000000001	0	257
124	60.561877667140806	-18.60000000000001	0	258
125	69.8790896159317	-18.60000000000001	0	259
125	79.1963015647226	-18.60000000000001	1	260
126	88.5135135135135	-18.60000000000001	1	261
127	-84.23423423423424	-26.20000000000001	1	280
128	-74.87487487487488	-26.20000000000001	1	279
128	-65.51551551551552	-26.20000000000001	0	278
129	-56.15615615615616	-26.20000000000001	0	277
130	-46.7967967967968	-26.20000000000001	0	276
131	-37.43743743743744	-26.20000000000001	0	275
131	-28.07807807807808	-26.20000000000001	0	274
132	-18.71871871871872	-26.20000000000001	0	273
133	-9.35935935935936	-26.20000000000001	0	272
133	-0.0	-26.20000000000001	0	271
134	9.35935935935936	-26.20000000000001	0	270
135	18.71871871871872	-26.20000000000001	0	269
136	28.07807807807808	-26.20000000000001	0	268
136	37.43743743743744	-26.20000000000001	0	267
137	46.7967967967968	-26.20000000000001	0	266
138	56.15615615615616	-26.20000000000001	0	265
139	65.51551551551552	-26.20000000000001	0	264
139	74.87487487487488	-26.20000000000001	1	263
140	84.23423423423424	-26.20000000000001	1	262
127	-79.95495495495497	-33.80000000000001	1	281
128	-70.54848966613675	-33.80000000000001	1	282
142	-61.14202437731851	-33.80000000000001	0	283
144	-51.73555908850028	-33.80000000000001	0	284
130	-42.32909379968205	-33.80000000000001	0	285
131	-32.92262851086382	-33.80000000000001	0	286
146	-23.516163222045584	-33.80000000000001	0	287
147	-14.109697933227352	-33.80000000000001	0	288
133	-4.7032326444091215	-33.80000000000001	0	289
134	4.703232644409109	-33.80000000000001	0	290
149	14.10969793322734	-33.80000000000001	0	291
135	23.51616322204557	-33.80000000000001	0	292
136	32.9226285108638	-33.80000000000001	0	293
137	42.329093799682035	-33.80000000000001	0	294
152	51.73555908850027	-33.80000000000001	0	295
138	61.1420243773185	-33.80000000000001	0	296
139	70.54848966613673	-33.80000000000001	1	297
140	79.95495495495496	-33.80000000000001	1	298
141	-75.67567567567568	-41.40000000000001	1	315
142	-66.21621621621621	-41.40000000000001	1	314
142	-56.75675675675675	-41.40000000000001	0	313
144	-47.29729729729729	-41.40000000000001	0	312
145	-37.83783783783783	-41.40000000000001	0	311
146	-28.378378378378372	-41.40000000000001	0	310
146	-18.918918918918912	-41.40000000000001	0	309
147	-9.459459459459453	-41.40000000000001	0	308
148	7.105427357601002e-15	-41.40000000000001	0	307
149	9.459459459459467	-41.40000000000001	0	306
149	18.918918918918926	-41.40000000000001	0	305
150	28.378378378378386	-41.40000000000001	0	304
151	37.837837837837846	-41.40000000000001	0	303
152	47.297297297297305	-41.40000000000001	0	302
152	56.756756756756765	-41.40000000000001	0	301
153	66.21621621621622	-41.40000000000001	1	300
155	75.67567567567568	-41.40000000000001	1	299
156	-71.3963963963964	-49.000000000000014	1	316
157	-61.87687687687688	-49.000000000000014	1	317
157	-52.35735735735736	-49.000000000000014	0	318
158	-42.83783783783784	-49.000000000000014	0	319
159	-33.31831831831832	-49.000000000000014	0	320
160	-23.7987987987988	-49.000000000000014	0	321
160	-14.27927927927928	-49.000000000000014	0	322
161	-4.75975975975976	-49.000000000000014	0	323
162	4.75975975975976	-49.000000000000014	0	324
164	14.27927927927928	-49.000000000000014	0	325
164	23.7987987987988	-49.000000000000014	0	326
165	33.31831831831832	-49.000000000000014	0	327
166	42.83783783783784	-49.000000000000014	0	328
167	52.35735735735736	-49.000000000000014	0	329
167	61.87687687687688	-49.000000000000014	1	330
168	71.3963963963964	-49.000000000000014	1	331
156	-67.11711711711709	-56.600000000000016	1	346
157	-57.5289575289575	-56.600000000000016	1	345
170	-47.940797940797914	-56.600000000000016	0	344
171	-38.35263835263833	-56.600000000000016	0	343
159	-28.764478764478746	-56.600000000000016	0	342
160	-19.17631917631916	-56.600000000000016	0	341
173	-9.588159588159575	-56.600000000000016	0	340
174	1.0658141036401503e-14	-56.600000000000016	0	339
162	9.588159588159597	-56.600000000000016	0	338
164	19.176319176319183	-56.600000000000016	0	337
165	28.764478764478767	-56.600000000000016	0	336
177	38.35263835263835	-56.600000000000016	0	335
178	47.940797940797935	-56.600000000000016	0	334
167	57.52895752895752	-56.600000000000016	1	333
168	67.1171171171171	-56.600000000000016	1	332
169	-62.83783783783781	-64.20000000000002	1	347
170	-53.17047817047815	-64.20000000000002	1	348
171	-43.503118503118486	-64.20000000000002	0	349
171	-33.835758835758824	-64.20000000000002	0	350
172	-24.168399168399155	-64.20000000000002	0	351
173	-14.50103950103949	-64.20000000000002	0	352
174	-4.833679833679824	-64.20000000000002	0	353
174	4.833679833679842	-64.20000000000002	0	354
175	14.501039501039507	-64.20000000000002	0	355
176	24.168399168399173	-64.20000000000002	0	356
177	33.83575883575884	-64.20000000000002	0	357
177	43.5031185031185	-64.20000000000002	0	358
178	53.17047817047816	-64.20000000000002	1	359
179	62.83783783783783	-64.20000000000002	1	360
180	-58.55855855855856	-71.80000000000001	1	373
181	-48.7987987987988	-71.80000000000001	1	372
181	-39.03903903903904	-71.80000000000001	0	371
182	-29.27927927927928	-71.80000000000001	0	370
183	-19.51951951951952	-71.80000000000001	0	369
184	-9.75975975975976	-71.80000000000001	0	368
184	-0.0	-71.80000000000001	0	367
185	9.75975975975976	-71.80000000000001	0	366
186	19.51951951951952	-71.80000000000001	0	365
187	29.27927927927928	-71.80000000000001	0	364
188	39.03903903903904	-71.80000000000001	0	363
188	48.7987987987988	-71.80000000000001	1	362
189	58.55855855855856	-71.80000000000001	1	361
190	-54.27927927927929	-79.4	1	374
181	-44.41031941031942	-79.4	1	375
191	-34.54135954135955	-79.4	1	376
192	-24.672399672399678	-79.4	1	377
193	-14.803439803439808	-79.4	1	378
184	-4.934479934479938	-79.4	1	379
185	4.934479934479931	-79.4	1	380
195	14.803439803439801	-79.4	1	381
196	24.67239967239967	-79.4	1	382
197	34.54135954135954	-79.4	1	383
188	44.41031941031941	-79.4	1	384
198	54.27927927927928	-79.4	1	385
